"","META.Open","META.High","META.Low","META.Close","META.Volume","META.Adjusted"
"1440",184.149994,185.080002,179.949997,180.179993,27601900,180.179993
"1441",181.009995,181.839996,171.479996,171.580002,38478300,171.580002
"1442",174.759995,176.899994,167.179993,176.110001,39887600,176.110001
"1443",177.059998,177.550003,171.839996,176.410004,32092100,176.410004
"1444",175.619995,175.970001,173.100006,173.149994,21809400,173.149994
"1445",173.449997,179.809998,173.210007,179.520004,28929700,179.520004
"1446",180.5,180.5,176.839996,179.960007,20922100,179.960007
"1447",178.990005,179.880005,176.300003,177.360001,20645300,177.360001
"1448",175.770004,177.949997,175.110001,176.009995,21204900,176.009995
"1449",176.710007,181.270004,176.399994,177.910004,23200800,177.910004
"1450",178.699997,180.210007,177.410004,178.990005,18464200,178.990005
"1451",179.899994,183.389999,179.509995,183.289993,19007300,183.289993
"1452",184.580002,185.660004,183.220001,184.929993,17599700,184.929993
"1453",184.449997,184.699997,181.460007,181.460007,15849800,181.460007
"1454",182.300003,182.880005,178.139999,178.320007,18783000,178.320007
"1455",179.009995,180.119995,174.410004,175.940002,23201600,175.940002
"1456",173.289993,177.110001,172.990005,176.619995,20025900,176.619995
"1457",176.199997,181.149994,175.889999,180.399994,16189300,180.399994
"1458",181.779999,182.380005,179.110001,179.779999,15086800,179.779999
"1459",178.740005,183.820007,178.070007,183.710007,19097300,183.710007
"1460",183.559998,184.399994,181.449997,182.339996,17225900,182.339996
"1461",183.910004,185.509995,183.210007,185.229996,18526300,185.229996
"1462",185.229996,186.100006,184.220001,184.759995,15301200,184.759995
"1463",185.610001,185.990005,181.110001,181.880005,18067500,181.880005
"1464",182.600006,184.25,181.850006,184.190002,16821700,184.190002
"1465",183.240005,184,182.190002,183.860001,15614300,183.860001
"1466",184.490005,185.330002,183.410004,185.089996,24403400,185.089996
"1467",177.009995,177.169998,170.059998,172.559998,88140100,172.559998
"1468",167.470001,170.199997,161.949997,168.149994,129851800,168.149994
"1469",164.800003,173.399994,163.300003,169.389999,106598800,169.389999
"1470",166.130005,170.270004,163.720001,164.889999,73743000,164.889999
"1471",165.440002,166.600006,159.020004,159.389999,53609700,159.389999
"1472",160.820007,161.100006,149.020004,160.059998,126116600,160.059998
"1473",156.309998,162.850006,150.75,152.220001,79117000,152.220001
"1474",151.649994,155.880005,150.800003,153.029999,60029200,153.029999
"1475",155.149994,161.419998,154.139999,159.789993,59434300,159.789993
"1476",157.809998,159.199997,154.110001,155.389999,36796000,155.389999
"1477",156.550003,157.389999,150.809998,156.110001,42543900,156.110001
"1478",152.029999,155.559998,150.509995,155.100006,49885600,155.100006
"1479",161.559998,161.570007,156.649994,159.339996,41449600,159.339996
"1480",157.729996,161.419998,156.809998,157.199997,41644800,157.199997
"1481",157.820007,160.529999,156.039993,157.929993,34915200,157.929993
"1482",157.929993,165.979996,157.009995,165.039993,57889300,165.039993
"1483",165.360001,168.649994,163.25,166.320007,56144600,166.320007
"1484",166.979996,167.449997,163.100006,163.869995,38263000,163.869995
"1485",164.580002,165.699997,163.770004,164.520004,19990600,164.520004
"1486",165.720001,165.779999,163.389999,164.830002,18119400,164.830002
"1487",165.830002,169,165.660004,168.660004,22743000,168.660004
"1488",166.880005,168.119995,165.770004,166.360001,20969600,166.360001
"1489",166.199997,168.330002,165.199997,168.100006,22235000,168.100006
"1490",167.789993,168.429993,165.809998,166.279999,19119400,166.279999
"1491",167.270004,168.449997,165.089996,165.839996,23088100,165.839996
"1492",165.429993,166.100006,158.190002,159.690002,35079900,159.690002
"1493",160.139999,161.059998,156.190002,159.690002,41083600,159.690002
"1494",173.220001,176.270004,170.800003,174.160004,77556900,174.160004
"1495",176.809998,177.100006,172.600006,173.589996,29804700,173.589996
"1496",173.789993,175.720001,171.710007,172,20750500,172
"1497",172,174.020004,170.229996,173.860001,26025900,173.860001
"1498",174.25,178.080002,174.199997,176.070007,30424500,176.070007
"1499",175.130005,176.119995,172.119995,174.020004,24026100,174.020004
"1500",173.080002,176.979996,173.059998,176.610001,17677800,176.610001
"1501",177.350006,179.5,177.169998,177.970001,18697200,177.970001
"1502",178.25,179.039993,177.110001,178.919998,15577200,178.919998
"1503",179.669998,183.009995,178.779999,182.660004,23282800,182.660004
"1504",183.149994,186.130005,182.5,185.529999,21071400,185.529999
"1505",184.850006,188.320007,184.179993,186.990005,21207800,186.990005
"1506",187.710007,187.860001,186.199997,186.639999,15646700,186.639999
"1507",184.880005,185.289993,183.199997,184.320007,15429400,184.320007
"1508",183.699997,184.320007,182.660004,183.199997,16975500,183.199997
"1509",182.679993,184.059998,182.220001,183.759995,14840700,183.759995
"1510",183.490005,184.190002,182.610001,182.679993,13130500,182.679993
"1511",183.770004,185.300003,183.130005,184.490005,13532900,184.490005
"1512",184.929993,185.419998,183.429993,183.800003,12731400,183.800003
"1513",182.5,186.910004,182.179993,186.899994,16628100,186.899994
"1514",185.880005,186.800003,185.029999,185.929993,12354700,185.929993
"1515",186.020004,186.330002,184.449997,184.919998,10965100,184.919998
"1516",184.339996,186.809998,183.710007,185.740005,16398900,185.740005
"1517",186.539993,188,185.25,187.669998,13736900,187.669998
"1518",187.869995,192.720001,187.479996,191.779999,30782600,191.779999
"1519",193.070007,194.550003,192.070007,193.990005,17307200,193.990005
"1520",191.839996,193.979996,191.470001,193.279999,18939800,193.279999
"1521",194.300003,195,192.619995,192.940002,15544300,192.940002
"1522",191.029999,192.529999,189.110001,191.339996,22558900,191.339996
"1523",190.75,190.970001,186.770004,188.179993,21503200,188.179993
"1524",187.529999,189.479996,186.429993,189.100006,12677100,189.100006
"1525",188.809998,192.600006,188.800003,191.539993,12928900,191.539993
"1526",192.169998,193.279999,191.559998,192.399994,11562700,192.399994
"1527",192.740005,194.5,191.910004,192.410004,15853800,192.410004
"1528",193.100006,197.279999,192.910004,196.809998,19120900,196.809998
"1529",195.789993,197.070007,194.639999,195.850006,21860900,195.850006
"1530",194.800003,199.580002,194.130005,198.309998,16826000,198.309998
"1531",196.240005,197.960007,193.789993,197.490005,19994000,197.490005
"1532",199.100006,203.550003,198.809998,202,28230900,202
"1533",202.759995,203.389999,200.089996,201.5,19045700,201.5
"1534",201.160004,202.240005,199.309998,201.740005,17420200,201.740005
"1535",200,200,193.110001,196.350006,25275100,196.350006
"1536",197.600006,199.100006,196.229996,199,17897600,199
"1537",199.179993,200.75,195.800003,195.839996,18734400,195.839996
"1538",195.179993,197.339996,193.259995,196.229996,18172400,196.229996
"1539",197.320007,197.600006,193.960007,194.320007,15811600,194.320007
"1540",193.369995,197.449997,192.220001,197.360001,13961600,197.360001
"1541",194.550003,195.399994,192.520004,192.729996,13489500,192.729996
"1542",194.740005,198.649994,194.029999,198.449997,19684200,198.449997
"1543",198.449997,203.639999,197.699997,203.229996,19740100,203.229996
"1544",204.929993,205.800003,202.119995,204.740005,18149400,204.740005
"1545",204.5,204.910004,202.259995,203.539993,13190100,203.539993
"1546",202.220001,204.5,201.75,202.539993,12927400,202.539993
"1547",203.429993,207.080002,203.190002,206.919998,15454700,206.919998
"1548",207.809998,208.429993,206.449997,207.320007,11486800,207.320007
"1549",207.5,208.720001,206.839996,207.229996,11078200,207.229996
"1550",204.899994,210.460007,204.839996,209.990005,15349900,209.990005
"1551",209.820007,210.990005,208.440002,209.360001,15334900,209.360001
"1552",208.770004,209.990005,207.759995,208.089996,11350400,208.089996
"1553",208.850006,211.5,208.5,209.940002,16163900,209.940002
"1554",210.580002,211.619995,208.800003,210.910004,16732000,210.910004
"1555",215.110001,216.199997,212.600006,214.669998,28468700,214.669998
"1556",215.720001,218.619995,214.270004,217.5,58954200,217.5
"1557",174.889999,180.130005,173.75,176.259995,169803700,176.259995
"1558",179.869995,179.929993,173,174.889999,60073700,174.889999
"1559",175.300003,175.300003,166.559998,171.059998,65280800,171.059998
"1560",170.669998,174.240005,170,172.580002,40356500,172.580002
"1561",173.929993,175.080002,170.899994,171.649994,34042100,171.649994
"1562",170.679993,176.789993,170.270004,176.369995,32400000,176.369995
"1563",177.690002,178.850006,176.149994,177.779999,24763400,177.779999
"1564",178.970001,185.789993,178.380005,185.690002,49716200,185.690002
"1565",186.5,188.300003,183.720001,183.809998,33398600,183.809998
"1566",184.75,186.850006,183.759995,185.179993,22205200,185.179993
"1567",185.850006,186.570007,182.479996,183.089996,19732100,183.089996
"1568",182.039993,182.100006,179.419998,180.259995,21500400,180.259995
"1569",180.100006,182.610001,178.899994,180.050003,17423300,180.050003
"1570",180.710007,181.990005,178.619995,181.110001,19102000,181.110001
"1571",179.339996,180.869995,174.779999,179.529999,33020200,179.529999
"1572",180.419998,180.5,174.009995,174.699997,31351800,174.699997
"1573",174.5,176.220001,172.039993,173.800003,24893200,173.800003
"1574",174.039993,174.570007,170.910004,172.5,21518000,172.5
"1575",172.809998,174.169998,171.389999,172.619995,19578500,172.619995
"1576",172.210007,174.240005,172.130005,173.639999,16894100,173.639999
"1577",173.089996,175.550003,172.830002,172.899994,18053600,172.899994
"1578",173.699997,174.820007,172.919998,174.649994,14631600,174.649994
"1579",175.990005,178.669998,175.789993,177.460007,17921900,177.460007
"1580",178.100006,178.240005,175.830002,176.259995,15910700,176.259995
"1581",176.300003,176.789993,174.75,175.899994,18494100,175.899994
"1582",175.899994,179.789993,175.699997,177.639999,24216500,177.639999
"1583",177.149994,177.619995,174.979996,175.729996,18065200,175.729996
"1584",173.5,173.889999,168.800003,171.160004,29809000,171.160004
"1585",169.490005,171.130005,166.669998,167.179993,31226700,167.179993
"1586",166.979996,166.979996,160,162.529999,41514800,162.529999
"1587",160.309998,164.630005,160.160004,163.039993,24300600,163.039993
"1588",163.509995,165.009995,162.160004,164.179993,20197700,164.179993
"1589",163.940002,167.190002,163.720001,165.940002,20457100,165.940002
"1590",163.25,164.490005,161.800003,162,24078100,162
"1591",162,163.320007,160.860001,161.360001,25453800,161.360001
"1592",161.720001,162.839996,160.339996,162.320007,21770400,162.320007
"1593",161.919998,162.059998,159.770004,160.580002,21005300,160.580002
"1594",159.389999,161.759995,158.869995,160.300003,22465200,160.300003
"1595",160.080002,163.440002,159.479996,163.059998,19629000,163.059998
"1596",164.5,166.449997,164.470001,166.020004,18936000,166.020004
"1597",166.639999,167.25,162.809998,162.929993,45994800,162.929993
"1598",161.029999,165.699997,160.880005,165.410004,19222800,165.410004
"1599",161.990005,165.589996,161.149994,164.910004,27622800,164.910004
"1600",164.300003,169.300003,164.210007,166.949997,25252200,166.949997
"1601",167.550003,171.770004,167.210007,168.839996,27266900,168.839996
"1602",168.330002,168.789993,162.559998,164.460007,34265600,164.460007
"1603",163.029999,165.880005,161.259995,162.440002,26407700,162.440002
"1604",161.580002,162.279999,158.669998,159.330002,36031000,159.330002
"1605",160,163.660004,159.529999,162.429993,23109500,162.429993
"1606",161.460007,161.460007,157.350006,158.850006,25739600,158.850006
"1607",159.210007,160.899994,156.199997,157.330002,25744000,157.330002
"1608",155.539993,158.339996,154.389999,157.25,24046000,157.25
"1609",157.690002,160.589996,157.419998,157.899994,18844400,157.899994
"1610",156.820007,157.690002,151.309998,151.380005,30610000,151.380005
"1611",150.130005,154.809998,149.160004,153.350006,35338900,153.350006
"1612",156.729996,156.889999,151.300003,153.740005,25293500,153.740005
"1613",153.320007,155.570007,152.550003,153.520004,15433500,153.520004
"1614",155.399994,159.460007,155.009995,158.779999,19180100,158.779999
"1615",159.559998,160.490005,157.949997,159.419998,17592000,159.419998
"1616",158.509995,158.660004,153.279999,154.919998,21675100,154.919998
"1617",155.860001,157.350006,153.550003,154.050003,19761300,154.050003
"1618",154.759995,157.339996,154.460007,154.779999,15424700,154.779999
"1619",151.220001,154.770004,150.850006,154.389999,19095000,154.389999
"1620",154.279999,154.649994,145.600006,146.039993,27744600,146.039993
"1621",147.729996,152.210007,147,150.949997,22105700,150.949997
"1622",145.820007,149,143.800003,145.369995,31303300,145.369995
"1623",148.5,148.830002,139.029999,142.089996,31336800,142.089996
"1624",139.940002,146.639999,139.740005,146.220001,50528300,146.220001
"1625",155,156.399994,148.960007,151.789993,60101300,151.789993
"1626",151.520004,152.75,149.350006,151.75,25640800,151.75
"1627",151.800003,154.130005,148.960007,150.350006,24708700,150.350006
"1628",150.100006,150.190002,147.440002,148.679993,15971200,148.679993
"1629",149.309998,150.970001,148,149.940002,16667100,149.940002
"1630",151.570007,153.009995,149.830002,151.529999,21877400,151.529999
"1631",150.490005,150.940002,146.740005,147.869995,24145800,147.869995
"1632",146.75,147.759995,144.070007,144.960007,17326900,144.960007
"1633",144.479996,145.039993,140.490005,141.550003,18542100,141.550003
"1634",142,144.880005,141.619995,142.160004,15141700,142.160004
"1635",143.699997,145.580002,141.550003,144.220001,22068400,144.220001
"1636",142.330002,144.839996,140.830002,143.850006,30320300,143.850006
"1637",141.070007,141.770004,137.770004,139.529999,37250600,139.529999
"1638",137.610001,137.75,131.210007,131.550003,44362700,131.550003
"1639",127.029999,134.160004,126.849998,132.429993,41939500,132.429993
"1640",134.399994,137.190002,134.130005,134.820007,25469700,134.820007
"1641",133.649994,134.5,131.259995,131.729996,11886100,131.729996
"1642",133,137,132.779999,136.380005,24263600,136.380005
"1643",135.75,136.610001,133.710007,135,20750300,135
"1644",136.279999,136.789993,131.850006,136.759995,29847500,136.759995
"1645",135.919998,139.990005,135.660004,138.679993,24238700,138.679993
"1646",138.259995,140.970001,137.360001,140.610001,25732600,140.610001
"1647",143,143.679993,140.759995,141.089996,24819200,141.089996
"1648",140.729996,143.389999,137.160004,137.929993,30307400,137.929993
"1649",133.820007,139.699997,133.669998,139.630005,28218100,139.630005
"1650",139.25,140.869995,136.660004,137.419998,21195500,137.419998
"1651",139.600006,143.050003,139.009995,141.850006,26422200,141.850006
"1652",143.880005,143.880005,141.100006,142.080002,20300300,142.080002
"1653",143.080002,147.190002,142.509995,144.5,23696900,144.5
"1654",145.570007,145.850006,143.190002,145.009995,18148600,145.009995
"1655",143.339996,146.009995,142.509995,144.059998,21785800,144.059998
"1656",143.080002,144.919998,138.419998,140.190002,24334000,140.190002
"1657",141.080002,145.929993,139.830002,143.660004,24709100,143.660004
"1658",141.210007,144.910004,132.5,133.240005,57404900,133.240005
"1659",130.699997,135.570007,130,133.399994,40297900,133.399994
"1660",133.389999,134.899994,123.419998,124.949997,56901500,124.949997
"1661",123.099998,129.740005,123.019997,124.059998,22066000,124.059998
"1662",126,134.240005,125.889999,134.179993,39723400,134.179993
"1663",132.440002,134.990005,129.669998,134.520004,31202500,134.520004
"1664",135.339996,135.919998,132.199997,133.199997,22627600,133.199997
"1665",134.449997,134.639999,129.949997,131.089996,24625300,131.089996
"1666",128.990005,137.509995,128.559998,135.679993,28146200,135.679993
"1667",134.690002,137.169998,131.119995,131.740005,22717900,131.740005
"1668",134.009995,138,133.75,137.949997,29002100,137.949997
"1669",137.559998,138.869995,135.910004,138.050003,20089300,138.050003
"1670",139.889999,143.139999,139.539993,142.529999,26263800,142.529999
"1671",142.949997,144.699997,141.270004,144.229996,22205900,144.229996
"1672",143.080002,144.559998,140.839996,144.199997,16125000,144.199997
"1673",143.149994,145.360001,142.570007,143.800003,12908000,143.800003
"1674",142,146.570007,141.270004,145.389999,20520300,145.389999
"1675",146.009995,150.679993,145.990005,148.949997,24069000,148.949997
"1676",149,149.649994,147,147.539993,18025700,147.539993
"1677",146.949997,149,146.5,148.300003,15787900,148.300003
"1678",149.75,152.429993,148.550003,150.039993,31029600,150.039993
"1679",149.199997,151.529999,146.369995,147.570007,22378700,147.570007
"1680",148.279999,148.800003,143.059998,144.300003,20098400,144.300003
"1681",144.639999,146.440002,142.520004,145.830002,20955500,145.830002
"1682",147.479996,149.830002,146.539993,149.009995,22237200,149.009995
"1683",148.050003,148.960007,146.210007,147.470001,15508500,147.470001
"1684",148.089996,148.100006,143.429993,144.190002,17632100,144.190002
"1685",146.220001,150.949997,145.699997,150.419998,44613200,150.419998
"1686",165.600006,171.679993,165,166.690002,77233600,166.690002
"1687",165.839996,169.100006,165.660004,165.710007,30806500,165.710007
"1688",165.699997,169.300003,163.619995,169.25,20036000,169.25
"1689",169.149994,171.979996,168.690002,171.160004,22557000,171.160004
"1690",171.199997,172.470001,169.270004,170.490005,13281200,170.490005
"1691",168.199997,169.240005,165.25,166.380005,17517600,166.380005
"1692",164.470001,167.369995,164.210007,167.330002,12561400,167.330002
"1693",167.899994,168.300003,165.080002,165.789993,12811200,165.789993
"1694",166.860001,168.339996,164.5,165.039993,16292300,165.039993
"1695",165.380005,166.220001,163.729996,164.070007,14205100,164.070007
"1696",163.190002,164.869995,162.25,163.949997,12755200,163.949997
"1697",164.509995,164.699997,160.860001,162.5,15504400,162.5
"1698",160.5,164.149994,160.330002,162.289993,14345400,162.289993
"1699",162.25,163.720001,161.25,162.559998,11770700,162.559998
"1700",161.929993,162.240005,159.589996,160.039993,15607800,160.039993
"1701",160.580002,162.410004,160.309998,161.889999,15858500,161.889999
"1702",163.070007,166.070007,162.899994,164.619995,18737100,164.619995
"1703",164.339996,166.240005,163.800003,164.130005,13784100,164.130005
"1704",162.899994,163.929993,160.410004,162.809998,12697500,162.809998
"1705",162.369995,163.5,160.860001,161.449997,11114200,161.449997
"1706",162.600006,163.130005,161.690002,162.279999,11097800,162.279999
"1707",163.899994,167.5,163.830002,167.369995,18894700,167.369995
"1708",167.369995,171.880005,166.550003,171.259995,28187900,171.259995
"1709",172.899994,173.570007,171.270004,172.509995,21531700,172.509995
"1710",171.5,171.740005,167.610001,169.130005,18306500,169.130005
"1711",166.199997,169.619995,165.970001,169.600006,13184800,169.600006
"1712",171.600006,174.300003,171.580002,172.070007,18884000,172.070007
"1713",172.089996,173.800003,171.220001,171.919998,12155300,171.919998
"1714",172.320007,174.029999,172.119995,173.369995,11973300,173.369995
"1715",169.759995,171.149994,168.160004,170.169998,18037400,170.169998
"1716",167.160004,167.580002,162.509995,165.979996,37135400,165.979996
"1717",163.570007,163.899994,159.279999,160.470001,37524200,160.470001
"1718",161.479996,163.820007,160.820007,161.570007,25611500,161.570007
"1719",161.5,166.119995,161.240005,165.440002,20211500,165.440002
"1720",164.889999,166.389999,163.75,166.080002,16223000,166.080002
"1721",165.649994,167.419998,164.089996,164.339996,16389200,164.339996
"1722",163,166.539993,162,166.289993,12631200,166.289993
"1723",167.350006,169.449997,166.350006,167.679993,15437900,167.679993
"1724",167.850006,168.940002,164.789993,165.869995,10620300,165.869995
"1725",164.570007,166.720001,163.330002,165.550003,10443000,165.550003
"1726",166.389999,167.190002,164.809998,166.690002,13455500,166.690002
"1727",167.830002,168.899994,167.279999,168.699997,10381500,168.699997
"1728",170.139999,174.899994,169.550003,174.199997,23946500,174.199997
"1729",174.5,177.960007,172.949997,173.539993,27391100,173.539993
"1730",176.020004,178,175.529999,176.020004,17847700,176.020004
"1731",176.880005,177,175.100006,175.720001,9594100,175.720001
"1732",175.210007,175.5,174.229996,174.929993,7297400,174.929993
"1733",175.619995,179.190002,175.550003,177.580002,19751000,177.580002
"1734",178.179993,178.789993,176.539993,177.820007,11701500,177.820007
"1735",178.240005,178.399994,177,177.509995,8071000,177.509995
"1736",178,179.630005,177.949997,179.100006,12329800,179.100006
"1737",178.5,180.5,176.869995,179.649994,10834800,179.649994
"1738",179,180.169998,178.300003,178.869995,11215200,178.869995
"1739",179.600006,180.740005,178.360001,178.779999,9973700,178.779999
"1740",178.800003,178.880005,177.339996,178.279999,11655600,178.279999
"1741",178.25,181.669998,178.25,181.440002,13389900,181.440002
"1742",182.740005,184.220001,181.479996,183.779999,19954800,183.779999
"1743",184.490005,185.139999,181.649994,182.580002,37289900,182.580002
"1744",196.979996,198.479996,192.119995,193.259995,54148800,193.259995
"1745",192.5,192.899994,189.089996,191.490005,22075000,191.490005
"1746",190.949997,195.410004,190.649994,194.779999,19641300,194.779999
"1747",194.190002,197.389999,192.279999,193.399994,23494700,193.399994
"1748",194.779999,196.179993,193.009995,193.029999,15996600,193.029999
"1749",193,194,189.75,192.529999,13209500,192.529999
"1750",194.380005,196.160004,193.710007,195.470001,14575400,195.470001
"1751",191.240005,194.279999,190.550003,193.880005,13994900,193.880005
"1752",192.539993,192.899994,187.850006,189.770004,16253000,189.770004
"1753",189.389999,190.720001,188.550003,189.539993,12505700,189.539993
"1754",187.199997,189.770004,186.259995,188.649994,12967000,188.649994
"1755",188.25,190,184.589996,188.339996,12578500,188.339996
"1756",183.5,185.429993,180.839996,181.539993,16833300,181.539993
"1757",182.520004,183.490005,178.100006,180.729996,17628100,180.729996
"1758",180.419998,187.279999,180.020004,186.270004,16746900,186.270004
"1759",185.050003,188.580002,185.050003,186.990005,12953100,186.990005
"1760",184.839996,187.580002,184.279999,185.300003,10485400,185.300003
"1761",181.880005,184.229996,181.369995,182.720001,10352000,182.720001
"1762",184.570007,185.699997,183.889999,184.820007,7502800,184.820007
"1763",184.729996,186.740005,183.610001,185.320007,9213800,185.320007
"1764",182.419998,183.899994,179.669998,180.869995,12768800,180.869995
"1765",182.330002,183.630005,180.830002,181.059998,8807700,181.059998
"1766",181.539993,184.710007,181.449997,184.309998,14843300,184.309998
"1767",183.5,184.559998,181.350006,182.190002,12797700,182.190002
"1768",183.080002,183.479996,180.889999,183.009995,8581500,183.009995
"1769",180.279999,180.539993,177.160004,177.470001,15226500,177.470001
"1770",175,175.050003,161.009995,164.149994,56059600,164.149994
"1771",163.710007,168.279999,160.839996,167.5,46044300,167.5
"1772",167.479996,168.720001,164.630005,168.169998,19758300,168.169998
"1773",168.300003,169.699997,167.229996,168.330002,12446400,168.330002
"1774",170.169998,173.869995,168.839996,173.350006,16917300,173.350006
"1775",174.75,177.860001,173.800003,174.820007,14767900,174.820007
"1776",178.479996,179.979996,176.789993,178.100006,15266600,178.100006
"1777",178.380005,179.270004,172.880005,175.039993,17699800,175.039993
"1778",175.529999,178.029999,174.610001,177.470001,12253600,177.470001
"1779",180.509995,181.839996,180,181.330002,16773700,181.330002
"1780",185.009995,189.5,184.410004,189.009995,29459900,189.009995
"1781",194,194.529999,187.279999,188.470001,37571400,188.470001
"1782",187,188.100006,184.550003,187.479996,21417100,187.479996
"1783",190.949997,191.160004,187.639999,189.529999,14635700,189.529999
"1784",188.75,192,188.75,191.139999,22751200,191.139999
"1785",192.419998,193.979996,191.570007,192.600006,15509000,192.600006
"1786",192.880005,193.139999,188.130005,188.839996,16750300,188.839996
"1787",189.539993,190.759995,187.309998,187.660004,12808600,187.660004
"1788",189.880005,198.880005,188.270004,189.5,11159000,189.5
"1789",190.550003,193.199997,189.940002,193,16378900,193
"1790",195.210007,195.279999,191.929993,193,14181800,193
"1791",193,195,192.710007,195,9050000,195
"1792",194.160004,197.399994,194.160004,197.199997,10246100,197.199997
"1793",196.179993,197.070007,194.169998,196.399994,11164100,196.399994
"1794",195.190002,196.679993,193.639999,195.759995,9723900,195.759995
"1795",194.970001,199.460007,194.889999,199.210007,14698600,199.210007
"1796",200,202.960007,199.669998,202.729996,20571700,202.729996
"1797",203.259995,203.800003,200.210007,201.229996,13678500,201.229996
"1798",199.679993,205.300003,199.160004,204.869995,15366300,204.869995
"1799",204.25,205.330002,201.820007,203.910004,16030300,203.910004
"1800",203.889999,205.470001,203.100006,203.839996,12132700,203.839996
"1801",204.179993,204.360001,201.589996,201.800003,12083700,201.800003
"1802",200.149994,202.470001,199.380005,200.779999,11937900,200.779999
"1803",202.179993,202.330002,198.070007,198.360001,12098300,198.360001
"1804",199.910004,202.570007,198.809998,202.320007,13589000,202.320007
"1805",202.839996,204.240005,200.960007,202.360001,14583700,202.360001
"1806",197.630005,204.809998,197.220001,204.660004,32532500,204.660004
"1807",206.699997,208.660004,198.259995,200.710007,39889900,200.710007
"1808",200.190002,202.880005,196.25,199.75,24434000,199.75
"1809",199,199.630005,195.300003,195.940002,16530800,195.940002
"1810",195.389999,198.710007,193.5,197.039993,11903600,197.039993
"1811",196.949997,198.759995,192.679993,194.229996,14593500,194.229996
"1812",194.169998,198.470001,190.880005,192.729996,17777000,192.729996
"1813",191.100006,192.619995,188.070007,189.020004,15297000,189.020004
"1814",184.690002,185.669998,179.339996,181.729996,23086700,181.729996
"1815",183.690002,185.789993,183.089996,184.509995,18035700,184.509995
"1816",183.600006,186.369995,181.220001,185.149994,15833200,185.149994
"1817",186.619995,190.339996,184.050003,190.160004,14828900,190.160004
"1818",190,190.979996,187.119995,187.850006,11058800,187.850006
"1819",186.850006,187.589996,184.460007,185.369995,10930900,185.369995
"1820",185.520004,191.380005,185.369995,188.449997,13577000,188.449997
"1821",185.800003,185.990005,179.309998,179.710007,18903700,179.710007
"1822",180.949997,183.199997,180.029999,182.589996,12925900,182.589996
"1823",183.75,185.100006,182.360001,183.699997,12654600,183.699997
"1824",186.009995,187.5,184.850006,186.169998,9691200,186.169998
"1825",185.449997,186,182.389999,183.809998,10083400,183.809998
"1826",185,185.899994,183.139999,183.550003,8398200,183.550003
"1827",183.429993,184.110001,179.910004,182.039993,10821400,182.039993
"1828",180.839996,183.130005,176.660004,177.75,17323400,177.75
"1829",179.399994,180.5,178.240005,180.360001,8773600,180.360001
"1830",181.929993,184.039993,181.009995,181.300003,14399600,181.300003
"1831",180.529999,181.949997,178.919998,181.759995,9386100,181.759995
"1832",183.770004,186.080002,183.470001,185.570007,10128700,185.570007
"1833",186.779999,186.800003,183.460007,185.669998,10774500,185.669998
"1834",184,185.669998,182.110001,182.389999,9779400,182.389999
"1835",184.649994,187.75,183.889999,187.139999,11308000,187.139999
"1836",188.529999,191.360001,187.940002,190.899994,13876700,190.899994
"1837",190.210007,190.210007,186.350006,187.490005,15226800,187.490005
"1838",187.729996,188.979996,185.850006,188.759995,14722400,188.759995
"1839",187.440002,188.100006,184.550003,186.169998,15455900,186.169998
"1840",186.460007,189.440002,186.080002,188.490005,11761700,188.490005
"1841",189.860001,190.929993,187.229996,187.470001,11419800,187.470001
"1842",187.330002,187.970001,186.539993,187.190002,11441100,187.190002
"1843",186.929993,187.789993,185.770004,186.220001,8444800,186.220001
"1844",186.660004,188.320007,185.539993,188.080002,9671100,188.080002
"1845",188.089996,189.080002,186.009995,188.139999,9681900,188.139999
"1846",188.660004,191.100006,188.149994,190.139999,10392700,190.139999
"1847",190.660004,193.100006,188.119995,189.929993,19934200,189.929993
"1848",189.339996,190.100006,185.210007,186.820007,13327600,186.820007
"1849",187.979996,188.039993,180.389999,181.279999,18546600,181.279999
"1850",181.449997,183.419998,177.869995,182.800003,18068300,182.800003
"1851",181.330002,181.399994,177.669998,180.110001,16083300,180.110001
"1852",180.490005,180.759995,175.660004,177.100006,14656200,177.100006
"1853",177.869995,178.669998,176.850006,178.080002,10740000,178.080002
"1854",179.149994,179.839996,174.880005,175.809998,17073000,175.809998
"1855",174.839996,176.529999,173.089996,174.600006,16151700,174.600006
"1856",175.570007,179.839996,173.630005,179.380005,16086300,179.380005
"1857",179.550003,180.979996,178.100006,180.449997,10430200,180.449997
"1858",180,181.179993,178.089996,179.679993,9178300,179.679993
"1859",178.259995,180.369995,177.720001,177.75,9466900,177.75
"1860",179.160004,180.720001,177.940002,179.850006,7556900,179.850006
"1861",180.320007,181.610001,179.169998,180.029999,8605000,180.029999
"1862",182.149994,186.490005,182.139999,184.190002,14930500,184.190002
"1863",184.199997,184.619995,182.570007,183.279999,7006000,183.279999
"1864",183.800003,190.380005,183.660004,188.889999,15039100,188.889999
"1865",188.320007,189.699997,186.899994,189.550003,10516900,189.550003
"1866",190.300003,190.839996,188.770004,190.389999,9603000,190.389999
"1867",190.229996,191.490005,183.919998,185.850006,16874200,185.850006
"1868",187.039993,189.910004,186.75,189.759995,8122600,189.759995
"1869",190,190.649994,181.5,182.339996,19537600,182.339996
"1870",182.009995,186.380005,182,186.149994,12300400,186.149994
"1871",184.619995,186.729996,182.800003,186.380005,11413500,186.380005
