"AMZN.Open","AMZN.High","AMZN.Low","AMZN.Close","AMZN.Volume","AMZN.Adjusted","returns"
157.442505,158.751999,155.858505,158.702499,84484000,158.702499,0.0254981147803162
158.769501,159.412994,156.626999,157.244003,69916000,157.244003,-0.00919012623739468
157.057007,160.643997,156.699493,157.436493,97922000,157.436493,0.00122414843381979
160.399994,161.199997,158.600006,161.063004,99438000,161.063004,0.0230347547185263
157.681503,159.789993,156.149994,156.25,112262000,156.25,-0.0298827407937828
157.292007,160.126495,157.042496,159.960007,75506000,159.960007,0.0237440447999999
158.25,159.100006,154.5,154.998001,101738000,154.998001,-0.0310202912156662
156.75,160,156.619507,159.7845,86188000,159.7845,0.0308810369754382
161.249496,161.664505,158.749496,159.527496,63482000,159.527496,-0.00160844136946947
160.5,164.449493,159.891495,164.332504,98158000,164.332504,0.0301202496151509
167.496994,174.811996,166.977493,172.1465,167284000,172.1465,0.047549911367504
173.399506,174.619003,171.210999,172.181503,114894000,172.181503,0.000203332626570907
172.350006,173.244003,167,168.185501,116254000,168.185501,-0.0232080794416111
164.600494,167.794006,164,166.932495,104468000,166.932495,-0.00745014280392697
168.161499,169.983002,158,163.635498,129488000,163.635498,-0.0197504805759956
164.980499,166.449997,159.636993,160.360504,104472000,160.360504,-0.0200139580960607
161.113998,163.300003,159.600494,160.850494,90194000,160.850494,0.0030555528810261
160.625,161.694,158,159.246994,91854000,159.246994,-0.0099688845220457
159.4935,159.9375,156.097,158.820007,84240000,158.820007,-0.00268128766060094
159.550003,160.266495,157,160.220001,69334000,160.220001,0.00881497253680386
159.936996,164.149002,157.664993,160.352005,118024000,160.352005,0.000823892143153815
161.246994,164.582993,160.565002,164.316498,85820000,164.316498,0.0247236883629862
162.464996,163.201004,158.123505,158.139008,111766000,158.139008,-0.0375950685122318
160.063507,162.862503,158.199997,160.550507,131930000,160.550507,0.0152492356598064
157.887497,158.350006,150.949997,151.807495,167728000,151.807495,-0.0544564583654664
153.087006,153.985504,147.505997,150.223999,145148000,150.223999,-0.0104309474311528
150.926498,153.744995,149.048996,152.420502,97958000,152.420502,0.0146215186296565
157.999496,162.242493,156.986496,162.057999,136780000,162.057999,0.0632296631590938
165.998505,168.339996,164.444,166.100006,115786000,166.100006,0.0249417308922839
165.231995,166.100006,161.600006,165.568497,92946000,165.568497,-0.00319993365924387
161.551498,164.449997,155.605499,157.186996,143808000,157.186996,-0.0506225589521418
154.751007,155.699997,150.973999,151.751007,131820000,151.751007,-0.0345829434898037
153.089005,156.957504,152.5,156.869507,87338000,156.869507,0.0337295949541871
157.997498,158.794006,154.302505,155.514008,87240000,155.514008,-0.0086409336391936
156.100006,157.085999,154.269501,156.440506,75124000,156.440506,0.0059576498086269
154.660004,157.134995,153.634506,156.552994,76174000,156.552994,0.000719046510882615
159.177002,159.462494,156.763,156.783005,68894000,156.783005,0.0014692213423908
156.699997,157,155.255005,155.272995,58336000,155.272995,-0.00963120970924114
155.265503,156.25,154.046005,155.850998,60206000,155.850998,0.00372249533796909
155.850998,156.644501,154.902496,154.970001,67488000,154.970001,-0.00565281590304612
155.835007,156.987503,153.272995,154.919495,94178000,154.919495,-0.000325908238201444
155.024994,156.712494,154.313004,155.903,72042000,155.903,0.00634849087263012
157.093506,159.899994,157.013,159.253494,75808000,159.253494,0.0214908885653258
160.563004,160.809494,159.502502,159.766998,47858000,159.766998,0.00322444416823919
160.423996,161.419495,156.277496,158.401993,81278000,158.401993,-0.00854372315363905
159.425003,162.447495,157.858994,161.003998,90740000,161.003998,0.0164265925618752
161.082504,161.600006,158.662994,160.176498,62586000,160.176498,-0.00513962392412137
160.272995,161.432007,159.065506,159.336502,57840000,159.336502,-0.00524419006838328
159.910507,159.910507,157.938004,158.128998,58272000,158.128998,-0.00757832627705102
157.824005,159.037994,157.084503,157.899994,55026000,157.899994,-0.00144821002407158
157.945007,159.206497,156.001007,158.864502,65726000,158.864502,0.00610834728720766
158.394501,158.721497,154.399994,155.210007,82016000,155.210007,-0.0230038489026327
154.449493,157.104996,153.800003,155.074493,60604000,155.074493,-0.000873100920612657
154.832993,155.933502,153.641006,155.820999,61294000,155.820999,0.00481385420360536
157.149994,159.523499,156.300003,157.848495,83116000,157.848495,0.0130116994051617
159.050507,159.425003,156.524506,158.255997,66390000,158.255997,0.00258160206088753
158.800507,162.350006,158.184006,162.048004,88552000,162.048004,0.023961221513773
162.5,163.175507,161.050003,161.804001,69486000,161.804001,-0.00150574517412749
162.199493,162.470993,158.580002,160.082504,119914000,160.082504,-0.0106393969825258
160.000504,161.348495,158.300003,160.309006,76736000,160.309006,0.00141490790274013
160.141998,161.100006,159.003998,160.326004,47388000,160.326004,0.000106032720332605
160.25,160.5065,159.208496,159.263504,41876000,159.263504,-0.00662712207309801
159.695007,160.100006,158.449997,158.634506,29038000,158.634506,-0.00394941706167673
159.699997,165.199997,158.634506,164.197998,113736000,164.197998,0.035071133893152
165.496994,167.532501,164.061005,166.100006,97458000,166.100006,0.0115836247893839
167.050003,167.104996,164.123505,164.292496,64186000,164.292496,-0.0108820586075115
163.75,164.145996,162.059998,162.846497,59144000,162.846497,-0.0088013697229361
163.5,163.600006,157.201004,159.331497,88228000,159.331497,-0.0215847443129218
158.300507,161.169006,158.253006,160.925507,53110000,160.925507,0.0100043621632451
157.324005,159.875504,156.557999,156.919006,87896000,156.919006,-0.0248966187815087
157.850006,160.427002,157.75,158.108002,70290000,158.108002,0.00757713186126097
159,159.531998,157.110001,159.134995,70754000,159.134995,0.00649551564126405
157.400497,157.819,155.5,155.710495,73668000,155.710495,-0.0215194652816623
156,157.106995,154.300003,156.041504,70292000,156.041504,0.002125797622055
156.421997,159.497498,156.104004,158.294495,66424000,158.294495,0.0144384086428699
158.376007,158.899994,156.029495,156.373505,61418000,156.373505,-0.0121355452064206
156.151001,157.127502,154.758499,155.212494,84880000,155.212494,-0.00742460175718385
155.350006,157.25,154.800003,156.037994,66102000,156.037994,0.00531851514479253
159.099503,163.990005,158.75,163.169006,106196000,163.169006,0.0457004849729099
164.649994,167.427505,164.4785,165.349503,98722000,165.349503,0.0133634263850331
165.2155,166.095505,164.158005,164.611496,56438000,164.611496,-0.00446331550207324
166.425003,168.194504,162.157501,164.699997,74996000,164.699997,0.000537635597455566
164.817993,166.899994,164.143494,166.306503,59104000,166.306503,0.0097541349681991
167.074493,167.326004,160.354004,161.628998,93204000,161.628998,-0.0281258093677792
161.751999,165.084,161.434494,161.880997,62984000,161.880997,0.00155911997920088
161.5,161.849503,159.227493,160.309998,85872000,160.309998,-0.00970465359809958
162.117996,167.513,161.751495,167.143997,83204000,167.143997,0.0426298988538445
169,171.386993,168.056503,169,141972000,169,0.0111042157260364
171.250504,171.699997,165.431,165.626495,141776000,165.626495,-0.0199615680473373
166.5,167.350006,163.887497,166.550003,73414000,166.550003,0.00557584702858072
165.949997,168.850006,165.135498,167.607498,72416000,167.607498,0.00634941447584358
167.925003,168.25,165.199997,166.147003,65148000,166.147003,-0.00871378081188223
165.624496,166.899994,164.891998,165.25,44070000,165.25,-0.00539885152186592
165.699997,165.897507,162.699997,164.328995,63032000,164.328995,-0.0055734039334342
164.600006,164.600006,162.403,163.106506,46028000,163.106506,-0.00743927752981144
162.5,164.012497,161.665497,163.885498,46706000,163.885498,0.00477597135211782
162.702499,165.414993,162.679504,163.447495,51494000,163.447495,-0.0026726159748437
163.179993,166.045502,162.975006,165.432007,65950000,165.432007,0.0121415871194599
164.121002,166.899994,163.697006,166.411499,60548000,166.411499,0.00592081313503012
166.411499,166.675003,162.287506,162.494995,86104000,162.494995,-0.0235350563124247
160.406494,161.615997,158.613007,159.037003,70314000,159.037003,-0.0212806062119021
156.351501,160.236496,154.679993,159.725006,93544000,159.725006,0.0043260561191536
158.337494,158.561493,156.268997,157.976501,60226000,157.976501,-0.0109469709458017
156.837006,158.912994,152.388,152.858002,90676000,152.858002,-0.0324003821302512
154.759995,156.121994,151.835007,154.6465,85518000,154.6465,0.0117003884428635
156.394501,157.477997,154.899506,157.307007,54582000,157.307007,0.0172037970468133
157.173492,158.175995,154.356003,154.726501,51916000,154.726501,-0.0164042660858711
154.059006,155.389008,149.75,150.25,79774000,150.25,-0.0289317018808563
150.600006,152.906494,147.2715,148.878494,109632000,148.878494,-0.00912815973377712
150.25,150.449997,144.050003,150.022995,107772000,150.022995,0.00768748372750205
150.75,153.229507,147.565506,147.597504,83700000,147.597504,-0.0161674615281479
150.899506,154.548004,150.257507,153.142502,80600000,153.142502,0.0375683724299296
154.922501,155.822998,151.502502,152.882004,60250000,152.882004,-0.00170101700441083
155.2005,156.589005,154.1465,155.679504,55528000,155.679504,0.0182984257584693
153.75,154.949005,152.274994,154.474503,48438000,154.474503,-0.00774026746642265
153.7285,154.112,151.604507,154.084,58272000,154.084,-0.00252794469259432
155.248505,156.445496,153.792999,154.593002,50776000,154.593002,0.00330340593442546
153.660995,158.652496,153.511002,156.786499,62372000,156.786499,0.0141888505405954
155.050003,155.831497,151.25,151.399506,72992000,151.399506,-0.03435878110908
151.461502,153.864502,150.831497,153.748001,92508000,153.748001,0.0155119066240546
153.392502,156.328995,153.002502,155.543503,58044000,155.543503,0.011678213624384
156.350006,159.100006,156.042496,156.875,76346000,156.875,0.00856028682856658
157.552002,158.015503,154.257507,154.3535,59180000,154.3535,-0.0160733067729084
153.649506,155.488998,151.856995,152.313004,71270000,152.313004,-0.0132196289685689
152.203003,152.832993,149.800003,152.601501,66258000,152.601501,0.00189410616574803
152.772003,154.5625,151.422501,153.786499,54920000,153.786499,0.00776531025078175
153.500504,153.649994,151.699997,152.764496,46752000,152.764496,-0.00664559637318995
153.203003,155.966507,153.125,154.703995,61878000,154.703995,0.0126960062762227
155.897003,158.121994,155.777496,158.050003,58806000,158.050003,0.0216284524520522
158.649994,161.798004,158.061996,161.336502,66698000,161.336502,0.0207940457932163
161.1875,162.365494,160.852005,161.190994,50756000,161.190994,-0.000901891377315223
161.690002,165.180496,161.182495,163.969498,66924000,163.969498,0.0172373401953214
165.544998,166.225006,164.600006,164.964996,56242000,164.964996,0.00607123893249972
165.235001,168.610001,164.445007,168.610001,86830000,168.610001,0.0220956268807475
167.760498,169.751999,167.557495,168.969498,65636000,168.969498,0.00213212145108743
170.042496,171.600006,169.781494,170,66316000,170,0.00609874570379576
170.201996,170.206497,166.300003,166.649994,62904000,166.649994,-0.0197059176470589
168.550003,169.850006,167.600006,168.954498,64672000,168.954498,0.0138284073385566
169,170.339996,167.779495,169.972,63720000,169.972,0.00602234336489826
169.516495,171.796494,168.007996,168.600494,54508000,168.600494,-0.00806901136657812
168.679993,169.149506,165.800003,166.734497,52460000,166.734497,-0.0110675654366706
165.800003,168.143005,165.190506,168.100998,44224000,168.100998,0.00819567050962466
168.584,168.643494,165.072495,165.451996,51612000,165.451996,-0.0157583954379616
165.955002,168.75,165.425003,167.044006,63856000,167.044006,0.00962218672780457
167.399994,171.422501,166.546997,170.449997,97614000,170.449997,0.0203897827977138
172.173492,173,169.900497,170.871506,76542000,170.871506,0.00247291878802458
171.740005,174.494003,171.25,172.925003,92638000,172.925003,0.0120177848728038
175.255005,175.722504,171.75,173.565506,153648000,173.565506,0.003703935167779
176.255997,177.699997,173.125,173.371002,140186000,173.371002,-0.00112063741513246
174.236496,174.332504,168.634995,169.324493,117510000,169.324493,-0.0233401719625523
167.809494,168.399002,163.606506,165.593506,108788000,165.593506,-0.022034538145642
166.942993,167.735001,163.218002,163.526993,74226000,163.526993,-0.0124794326173635
163.5,165.720001,162.360001,165.318497,88954000,165.318497,0.0109554023292044
165.954498,166.544495,164.453506,164.580505,94206000,164.580505,-0.00446406187687531
164.115997,164.149994,159.5,159.524506,116772000,159.524506,-0.0307205218503855
156.813995,161.899994,156.3685,161.195496,92396000,161.195496,0.0104748169538289
159.25,160.397003,156.654999,157.597,98728000,157.597,-0.0223237999156005
159.273499,160.192001,156.649994,158.073502,67018000,158.073502,0.00302354740255195
159.278,161.442993,159.149994,161.145004,66500000,161.145004,0.0194308467968276
162.296494,164.637497,161.729507,163.519501,74478000,163.519501,0.0147351574113956
164.628998,165.600006,161.518494,161.613998,56568000,161.613998,-0.0116530627132967
159.75,161.737503,159.199997,161.589996,53594000,161.589996,-0.0001485143632175
162.220001,162.983994,161.809006,162.384003,52664000,162.384003,0.00491371384154249
162.5,162.834503,159.850494,160.154007,82098000,160.154007,-0.0137328552000285
160.774994,162.897507,160.524994,162.249496,48456000,162.249496,0.0130842121233969
163.333496,163.990997,160.688004,162.952499,65222000,162.952499,0.00433285167184749
163.729507,164.786499,162.925507,163.257996,47680000,163.257996,0.00187476106150419
162.800003,163.018005,161.501999,161.505493,51224000,161.505493,-0.0107345615096243
162.100006,162.399506,160.985001,161.153503,46596000,161.153503,-0.0021794305163354
162.175003,162.548996,160.453003,160.932495,48600000,160.932495,-0.00137141294409227
161.154999,161.75,160.399994,161.699493,40290000,161.699493,0.00476596103229499
160.211502,160.722,159.201508,159.350494,47966000,159.350494,-0.0145269410337606
160.600006,161.050003,159.940506,160.311005,44994000,160.311005,0.00602766251857356
159.866501,160.399994,158.610001,159.900497,44316000,159.900497,-0.00256069756408794
161.130493,163.976501,160.900497,163.205505,68334000,163.205505,0.0206691540177013
163.643494,164.878998,163.535004,164.057495,49110000,164.057495,0.00522035086990469
164.100494,167.550003,164.057495,167.482498,69530000,167.482498,0.020876845644876
167.482498,168.328995,166.672501,167.341507,56348000,167.341507,-0.000841825275378794
167.341507,169.25,166.774994,169.193497,51394000,169.193497,0.0110671287309489
169.199997,169.849503,168.155502,169.156494,48524000,169.156494,-0.000218702258988124
169.600006,171.317505,168.026505,170.762497,84056000,170.762497,0.00949418471631347
170.158997,174.860001,170.050003,174.462006,102730000,174.462006,0.0216646457213612
173.999496,175.350006,173.685501,174.345001,104954000,174.345001,-0.000670661782944393
173.820999,174.100006,171.699997,172.697998,65542000,172.697998,-0.00944680369699835
172.903,176.188995,172.804504,175.272003,66902000,175.272003,0.0149046603308047
175.25,176.050003,174.160004,175.190994,56266000,175.190994,-0.000462190187899059
175.382004,176.242996,171.542496,172.453995,76640000,172.453995,-0.0156229434944584
173.199997,173.240997,169.709,170.072998,78820000,170.072998,-0.0138065633098263
170.800003,172.399994,170.675507,172.194504,44856000,172.194504,0.0124740906842835
171.940994,172.801498,171.151505,172.406998,41968000,172.406998,0.00123403474015626
172.052994,173.580002,171.75,172.007996,48080000,172.007996,-0.00231430281037659
171.730499,172.850006,170.470993,171.648499,40742000,171.648499,-0.00209000167643369
172.582001,175.585999,171.845993,175.548996,63388000,175.548996,0.0227237466259462
176.505493,184.274002,176.449997,183.787003,134896000,183.787003,0.046927109739779
185.869003,186.710007,183.945496,184.828995,106562000,184.828995,0.00566956304304056
182.177994,187.999496,181.056,186.570496,103612000,186.570496,0.00942222836844397
186.126007,187.399994,184.669998,185.966995,74964000,185.966995,-0.00323470759278033
187.199997,187.864502,184.839493,185.927505,51432000,185.927505,-0.00021234950857818
185.104996,188.654007,183.565994,183.867996,76918000,183.867996,-0.0110769463614326
185.442505,185.882996,183.041504,184.084,65932000,184.084,0.00117477758337015
184.710007,184.770004,181.046005,181.559998,63706000,181.559998,-0.0137111427391843
181.665497,182.302994,178.522995,178.681503,80874000,178.681503,-0.0158542356890752
176.628998,177.510498,174.957993,177.479507,75692000,177.479507,-0.00672703094511118
178.365997,179.600006,175.899994,178.6595,65114000,178.6595,0.00664861549339335
178.819,179.322495,177.182007,179.259995,46380000,179.259995,0.003361114298428
179.361496,182.001007,179.113495,181.901505,65308000,181.901505,0.0147356358009492
182,183.305496,181.102005,182.832001,48726000,182.832001,0.00511538373473064
183.658493,185.604004,182.362503,184.990997,58002000,184.990997,0.0118086329974587
184.925003,184.925003,179.307495,181.319504,82638000,181.319504,-0.019846873953547
181.688995,182.921005,180.050003,181.516006,59988000,181.516006,0.00108373338590217
181.387497,181.897507,179.000504,179.996002,110400000,179.996002,-0.00837393921062812
167.397507,168.406998,165.348999,166.379501,199312000,166.379501,-0.0756489080240793
167.654999,167.945999,165.850006,166.574005,67078000,166.574005,0.00116903824588332
167.035995,169.550003,164.988495,168.311996,83146000,168.311996,0.0104337468502362
168.967499,169.444,167.278,167.735992,43678000,167.735992,-0.00342223973150424
167.811005,169.449997,167.046005,168.7995,48670000,168.7995,0.00634036850004138
168.75,168.75,166.451996,167.246994,52752000,167.246994,-0.00919733766983899
167.180496,167.744003,166.425995,167.093506,42964000,167.093506,-0.000917732488513456
167.250504,167.899994,165.75,166.033997,48252000,166.033997,-0.00634081494465732
166.572495,166.884995,163.889496,164.605499,58944000,164.605499,-0.00860364760115961
164.5,165.725494,163.483505,165.175003,46282000,165.175003,0.00345981150969932
165.283493,165.303497,164.149994,164.698502,41134000,164.698502,-0.00288482513301369
164.149994,165,160.556503,164.949493,66394000,164.949493,0.00152394221533347
163.875,164.024506,161.283997,162.098007,67758000,162.098007,-0.0172870249440537
162.099503,162.705002,160,160.061005,56086000,160.061005,-0.0125664839296883
159.701004,161.649994,159.123001,159.387497,75658000,159.387497,-0.00420782063688774
160.193497,160.390503,158.787994,159.997498,67168000,159.997498,0.00382715715775372
160.595001,164.044998,160.500504,163.293503,65362000,163.293503,0.0206003533880259
164,165.774506,163.729004,165.289001,51036000,165.289001,0.0122203147298521
165.4935,166.050003,164.307495,164.959,33606000,164.959,-0.00199650913251037
164.949997,166.600006,164.800003,165.800003,41976000,165.800003,0.00509825471783909
166.661499,167.615997,165.6875,167.481506,48048000,167.481506,0.0101417549431528
167.871506,172.25,167.761002,171.078506,63844000,171.078506,0.0214769981827128
171.240005,173.628998,169.779495,173.539505,87128000,173.539505,0.0143852027793603
174.820007,176.350006,173.761993,173.949997,72598000,173.949997,0.00236540953600173
174.738007,175.598007,172.75,173.156006,58474000,173.156006,-0.00456447837708218
172.600006,174.133499,171.822006,173.902496,51514000,173.902496,0.00431108349773335
173.899994,176.404495,173.847,175.464493,54758000,175.464493,0.00898202749200339
175.582504,177.281494,174.783493,176.274994,61068000,176.274994,0.00461917386328414
176.300995,177.499496,174.018494,174.207993,54384000,174.207993,-0.0117260023846605
175.091507,175.422501,173.145493,173.457504,47946000,173.457504,-0.0043080055459912
174.139999,174.897995,171.899994,172.858505,51380000,172.858505,-0.00345328963110181
173.777496,174.3405,171.885498,172.5,38738000,172.5,-0.0020739795244672
172.126007,174.270996,170.100494,173.789505,59150000,173.789505,0.00747539130434771
172.998001,174.627502,172.307007,174.412003,51672000,174.412003,0.00358190789484092
174.420502,174.870499,172.606506,173.126007,92332000,173.126007,-0.00737332280966929
169.800003,170.949997,165.250504,167.786499,93382000,167.786499,-0.0308417440714149
168.75,168.985001,166.619507,167.181503,55618000,167.181503,-0.0036057489941429
167.550003,169.449997,167.052505,169.002502,48228000,169.002502,0.0108923473429952
169.002502,171.447998,169.002502,170.800003,47588000,170.800003,0.0106359431294101
170.100494,171.462997,169.669998,171.276001,42324000,171.276001,0.00278687348734996
168.574997,170.778503,166.980499,170.289993,72690000,170.289993,-0.00575683688457906
167.885498,168.459503,164.505005,165.798004,88616000,165.798004,-0.0263784672303088
166.105499,167.565002,164.893494,165.056,51246000,165.056,-0.00447534941373584
165.800003,166.392502,163.699493,164.251999,56848000,164.251999,-0.00487108011826287
164.4505,165.458496,162.796997,164.162994,56712000,164.162994,-0.000541880771874337
163.969498,163.999496,158.8125,159.488998,90462000,159.488998,-0.0284716785806184
160.225006,163.036499,160.123001,161.050003,65384000,161.050003,0.00978754032927087
160.676498,163.216995,159.931,163.100494,50660000,163.100494,0.0127320146650354
164.576996,166.287506,164.153,165.121506,48182000,165.121506,0.0123912071044985
165.850006,166.071503,164.410004,164.431,39964000,164.431,-0.00418180536701263
163.75,164.629501,161.904999,162.315002,40684000,162.315002,-0.0128686075010188
162.850006,163.376495,161.813995,162.366501,36392000,162.366501,0.000317278128117771
163.485504,164.419006,163.054504,164.214005,48402000,164.214005,0.011378603274822
165.122498,165.630005,164.539001,164.992996,42190000,164.992996,0.00474375495561419
165.570999,170.520996,165.199997,170.451004,103598000,170.451004,0.033080240569727
169.417999,172.458496,169.255005,172.337006,63482000,172.337006,0.0110647749543322
171.714493,172.734497,171.100006,172.207504,47722000,172.207504,-0.000751446268017486
172.632996,173.143005,170.018494,170.753006,42796000,170.753006,-0.00844619407525937
170.712494,172.014008,170.149994,171.750504,37628000,171.750504,0.00584175952955124
171.050003,171.492004,166.565002,166.777496,62782000,166.777496,-0.0289548378850754
166.75,167.389999,164.884995,166.018494,44520000,166.018494,-0.00455098570373069
167.475494,170.806,167.199005,168.803497,53966000,168.803497,0.0167752575806404
169.399994,171.850006,168.572495,169.624496,54044000,169.624496,0.0048636373925357
170.104996,173.949997,169.300003,172.328506,114174000,172.328506,0.0159411527448252
165.001007,168.740997,163.666,168.621506,129722000,168.621506,-0.0215112408622633
168.089996,168.792999,164.600998,165.905502,72178000,165.905502,-0.0161071032066337
165.750504,166.556,164.177505,165.637497,52552000,165.637497,-0.00161540754688183
165.449997,169.746002,164.876007,169.199997,67944000,169.199997,0.0215078111208116
168.5,174.931503,168.25,173.850006,107060000,173.850006,0.0274823231823107
173.850006,178.3125,173.848999,175.949493,99940000,175.949493,0.0120764275383458
176.162003,178.949997,174.393005,174.449005,61480000,174.449005,-0.00852794727859763
175.762497,179.688507,175.071503,178.811493,85898000,178.811493,0.0250072392215708
178.193497,180.272507,173.154495,174.102493,80548000,174.102493,-0.0263349962633554
175.649994,177.162003,173.373505,173.625,45288000,173.625,-0.00274259714362624
174.25,177.036499,172.352493,176.257507,53788000,176.257507,0.0151620273578115
176.850006,179.694,176.290497,177.283997,58594000,177.283997,0.00582380868464227
176.949997,178.824997,176.257507,177.035004,44342000,177.035004,-0.00140448661026082
178.235992,179.362503,177.267502,177.449997,51206000,177.449997,0.00234412963890462
178.317505,185.210007,178.050003,184.802994,114070000,184.802994,0.041437008308318
185.634506,188.107498,183.785995,183.828506,98734000,183.828506,-0.00527311803184316
183.819,185.673004,178.375,178.628494,96844000,178.628494,-0.028287299468125
179.251999,181.052505,176.385498,179.001999,73804000,179.001999,0.00209095979950447
178.133499,180.682007,176.842499,179.020493,46560000,179.020493,0.000103317281948234
180.104996,181.675003,175.207504,175.227997,59826000,175.227997,-0.0211847031389865
177.382004,179.800003,176.574997,178.078506,65312000,178.078506,0.0162674289999447
178.175003,179.288498,174.600494,175.3535,80022000,175.3535,-0.0153022734815622
177.25,177.994003,172.080002,172.186005,74916000,172.186005,-0.0180634831925226
173,174.634995,171.1875,171.867996,64726000,171.867996,-0.00184689226049461
172.75,173.4935,166.929993,169.489502,80712000,169.489502,-0.0138390744952889
169.649994,173.695496,166.934494,171.3685,68860000,171.3685,0.0110862205495184
174.600006,177.499496,173.334503,176.164505,66410000,176.164505,0.0279865027703456
176.150497,177.179993,174.750504,176.158005,45254000,176.158005,-3.68973307079967e-05
175.75,176.969498,174.139496,174.171005,46062000,174.171005,-0.0112796463606635
175.417007,175.927002,170.5,172.212006,60690000,172.212006,-0.0112475609818063
172,172.100006,169.130005,169.567505,62170000,169.567505,-0.0153560780193223
167.550003,169.498993,166.440002,169.091507,55976000,169.091507,-0.00280712982124731
168.598007,173.600006,165.195007,173.315002,75794000,173.315002,0.0249775702809247
173.3685,174.166,168.160507,168.871002,60876000,168.871002,-0.0256411732897767
167.710495,170.898499,165.613495,170.017502,85542000,170.017502,0.00678920588154019
166.850006,167.874496,165.600006,167.078995,57372000,167.078995,-0.0172835559012037
167.850494,170.716507,165.647507,170.417007,55956000,170.417007,0.0199786454305644
169.270004,172.050003,168.500504,171.037003,55036000,171.037003,0.00363811107186018
170.427994,171.975006,170.149994,171.068497,36788000,171.068497,0.000184135593161772
171.037003,172.942993,169.2155,169.669495,58688000,169.669495,-0.00817802239765975
170.182495,172.175995,169.135498,170.660995,54638000,170.660995,0.0058437139805243
170.839996,171.212006,168.600494,169.201004,35754000,169.201004,-0.00855491906630457
169.699997,170.888,168.524002,168.644501,37584000,168.644501,-0.00328900530637521
168.955994,169.350006,166.558502,166.716995,47830000,166.716995,-0.0114294032036063
167.550003,170.703506,166.160507,170.404495,63520000,170.404495,0.0221183209306286
170.438004,171.399994,166.349503,167.522003,70726000,167.522003,-0.016915586645763
166.882996,167.126495,164.356995,164.356995,64302000,164.356995,-0.0188930883306118
163.4505,164.800003,161.936996,163.253998,51958000,163.253998,-0.00671098300379624
163.839005,165.2435,162.031006,162.554001,46606000,162.554001,-0.00428777860619378
160.585495,161.661499,156.304504,161.485992,87798000,161.485992,-0.00657017971523188
161.5,166.350006,160.701508,165.362,62806000,165.362,0.0240021314046854
166.574997,166.878006,164.417007,165.207001,50030000,165.207001,-0.000937331430437505
165.250504,166.221497,161.091003,161.214005,52188000,161.214005,-0.0241696536819285
160.149994,162.25,159.800507,162.138,45974000,162.138,0.00573148095911402
159.104996,159.734497,157.664505,158.917496,67292000,158.917496,-0.0198627342140646
158.761993,159.25,156.25,156.298996,53242000,156.298996,-0.0164771033140367
156.766006,158,151.350998,151.667496,71974000,151.667496,-0.0296323080667773
149.949997,150.899994,142.070496,142.643005,163972000,142.643005,-0.0595018130977781
139,144.945007,135.352005,144.544006,155624000,144.544006,0.0133269836820951
142.242493,143.600006,138.145004,139.985992,90824000,139.985992,-0.0315337462004477
144.75,145.184998,137.318497,138.872498,95602000,138.872498,-0.00795432445840727
140.800003,144.2435,139.350006,139.637497,77516000,139.637497,0.0055086428991864
140.860504,143.998001,137.929504,143.977997,74392000,143.977997,0.0310840576009466
144.75,150.360504,144.300507,149.573502,78308000,149.573502,0.0388636119170349
150,151.707993,147.627502,151.193497,59220000,151.193497,0.0108307619888448
155.050507,155.074997,148.863495,150.612503,87330000,150.612503,-0.00384271818251547
141.737503,144.247498,138.332993,138.845505,225532000,138.845505,-0.0781276306124465
155.606506,161.199997,150.608002,157.639496,253456000,157.639496,0.135359016483825
158.520004,162.690994,157.25,157.935501,102624000,157.935501,0.00187773373748912
156.750504,161.792496,155.550507,161.413498,76040000,161.413498,0.0220216289433242
162.873505,163.834503,160.25,161.189499,68786000,161.189499,-0.00138773400474845
158.350006,160.716507,157.75,159.003494,68268000,159.003494,-0.0135617085080711
158.134506,159,152.733994,153.293503,77100000,153.293503,-0.0359111039408984
151.751007,158.448502,151.649994,155.167007,83230000,155.167007,0.0122216790883827
157.605499,158.007004,154.637497,156.510498,56440000,156.510498,0.00865835480090182
155.790497,158.834,154.734497,158.100494,52704000,158.100494,0.0101590373829108
158.145996,160.348999,154.5,154.652496,64032000,154.652496,-0.0218089008627638
155.499496,155.499496,150.893005,152.601501,63604000,152.601501,-0.0132619586042763
150.4785,152.982498,148.485504,150.197495,66128000,150.197495,-0.0157534885584121
151.650497,151.763,144.651001,144.826996,64244000,144.826996,-0.0357562487976247
139.837494,151.748993,139.5,151.358002,100786000,151.358002,0.0450952252023511
150.550003,153.990005,149.213501,153.788498,62396000,153.788498,0.0160579286716536
152.425003,154.449997,150.850006,153.563004,57684000,153.563004,-0.00146626050018384
152.732498,154.098999,149.977005,151.141998,44874000,151.141998,-0.0157655550942466
150.848999,152.999496,148.75,152.052505,47334000,152.052505,0.00602418263651638
153.531494,153.929001,146.856003,147.898499,65198000,147.898499,-0.0273195499146826
147.158997,147.850006,143.807007,145.641006,60934000,145.641006,-0.0152637992627632
145.443497,146.094498,137.416504,137.453003,86934000,137.453003,-0.0562204507156453
136.683502,140.699493,133.572495,136.014496,91662000,136.014496,-0.0104654461423442
139.5,140.25,136.828003,139.279007,82656000,139.279007,0.0240011991074833
145.684998,148.6745,143.977997,146.817505,135062000,146.817505,0.0541251561335443
149.574493,149.675003,145.369003,145.524506,68900000,145.524506,-0.00880684493310258
145.981003,147.449997,140.884003,141.852997,74086000,141.852997,-0.0252294895266644
