"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"3097",51.107498,51.9375,50.974998,51.869999,93292000,50.201736
"3098",51.84,52.119999,51.762501,51.790001,70162400,50.124306
"3099",51.7075,51.939999,51.279999,51.32,74172800,49.669418
"3100",51.224998,51.25,50.529999,51.075001,74596400,49.432301
"3101",51.099998,51.4925,50.965,51.1525,88818800,49.507305
"3102",50.764999,50.849998,49.7775,50.1675,186139600,48.553986
"3103",52.470001,53.827499,52.307499,52.630001,259309200,50.937294
"3104",52.459999,53.162498,52.032501,52.287498,127985200,50.605804
"3105",52.7225,52.959999,52.557499,52.9375,83569600,51.234894
"3106",51.072498,52.209999,50.875,52.119999,129772400,50.443687
"3107",51.470001,51.855,50.2075,50.715,155054800,49.083878
"3108",50.474998,51.334999,50.4375,50.724998,105358000,49.093555
"3109",50.099998,50.419998,49.165001,50.18,139634400,48.566086
"3110",49.355,49.712502,48.192501,49.294998,164834800,47.893276
"3111",46.927502,47.369999,45.712502,46.43,229722400,45.109741
"3112",46.602501,47.424999,46.352501,47.165001,146118800,45.823849
"3113",46.567501,47.9375,46.505001,47.73,106178800,46.372776
"3114",47.477501,48.1175,47.209999,47.52,132125600,46.168747
"3115",46.732498,47.724998,46.689999,47.25,131516400,45.906422
"3116",45.880001,46.087502,45.07,45.772499,154449200,44.47094
"3117",46.305,47,46.174999,46.650002,113459200,45.323494
"3118",46.165001,46.427502,45.637501,45.695,118994400,44.395649
"3119",44.950001,45.134998,44.452499,44.915001,146118800,43.637825
"3120",45.049999,45.535,44.654999,44.7425,94858800,43.47023
"3121",44.73,45.147499,44.477501,44.557499,111792800,43.290493
"3122",44.105,44.837502,44,44.345001,113924800,43.084038
"3123",44.487499,44.807499,44.1675,44.575001,84873600,43.307495
"3124",44.057499,44.497501,43.747501,43.767502,108174400,42.522957
"3125",43.900002,44.48,42.567501,43.325001,161584400,42.093037
"3126",43.860001,44.9575,43.630001,44.91,123872000,43.632961
"3127",46.07,46.247501,45.285,45.634998,119093600,44.337353
"3128",45.77,46.3675,45.537498,46.305,90105200,44.9883
"3129",46.627499,47.98,46.442501,47.537498,122737600,46.185757
"3130",47.952499,48.842499,47.904999,48.145,104883600,46.775974
"3131",48.715,49,48.400002,48.702499,107731600,47.317627
"3132",48.487499,48.9925,48.3475,48.547501,73012800,47.167034
"3133",48.674999,49.197498,48.400002,48.537498,86698400,47.157314
"3134",47.887501,48.397499,47.575001,48.185001,75046000,46.814842
"3135",48.224998,48.740002,48.0425,48.4725,58676400,47.09417
"3136",49.012501,50.072498,48.802502,49.612499,106204000,48.201748
"3137",49.919998,49.970001,49.327499,49.467499,84496800,48.060875
"3138",50.092499,50.1525,49.5075,49.865002,86056000,48.447067
"3139",49.700001,50.212502,49.537498,49.695,191202400,48.28191
"3140",49.634998,50.040001,49.5425,49.645,72881600,48.233326
"3141",49.607498,49.814999,48.822498,48.892502,84281200,47.502224
"3142",49.442501,50.247501,49.337502,49.950001,104270000,48.529652
"3143",50.072498,50.392502,49.892502,49.935001,83598800,48.515079
"3144",49.669998,49.875,49.262501,49.48,124442400,48.073021
"3145",50.7925,51.122501,50.162498,50.387501,109012000,48.95472
"3146",50.352501,50.782501,50.34,50.682499,67740800,49.241322
"3147",50.82,51.110001,50.672501,51.102501,45448000,49.64938
"3148",50.837502,51.27,50.724998,51.057499,69062000,49.605663
"3149",50.202499,50.349998,49.602501,50.005001,101354400,48.583088
"3150",49.799999,50.377499,49.702499,50.310001,82312000,48.879414
"3151",50.462502,50.932499,50.389999,50.807499,71588400,49.36277
"3152",50.827499,51.0975,50.427502,50.4375,80767200,49.003288
"3153",50.612499,51,50.549999,50.825001,70380800,49.379776
"3154",51.022499,51.467499,51,51.302502,67789600,49.8437
"3155",51.147499,51.5275,50.875,51.125,67467200,49.671242
"3156",51.012501,51.272499,50.817501,50.837502,56430000,49.391918
"3157",51,51.470001,50.924999,51.415001,74162400,49.952991
"3158",51.447498,51.625,50.59,50.647499,83717200,49.207317
"3159",50.912498,51.807499,50.9025,51.805,89111600,50.331905
"3160",52.115002,52.227501,51.822498,52.209999,73420800,50.725395
"3161",51.9175,52.287498,51.7925,52.1675,59966400,50.684101
"3162",52.2225,52.310001,51.682499,51.755001,55638400,50.283321
"3163",51.869999,52.432499,51.785,51.935001,70475600,50.458202
"3164",52.115002,52.66,52.110001,52.419998,86693600,50.929409
"3165",52.189999,52.540001,51.827499,52.195,135742800,50.710815
"3166",54.105,55.342499,52.825001,53.259998,277125600,51.745537
"3167",53.474998,54.5075,51.685001,52.107498,216071600,50.625797
"3168",51.3825,51.607498,50.407501,51.005001,163448400,49.554653
"3169",49.497501,49.662498,48.145,48.334999,209572000,46.960571
"3170",49.077499,49.517502,48.509998,49.25,143299200,47.849552
"3171",48.852501,49.889999,48.455002,49.759998,133457600,48.345055
"3172",50.049999,50.8825,49.8475,50.857498,108038000,49.411335
"3173",50.325001,50.689999,49.822498,50.247501,98478800,49.004181
"3174",49.904999,50.512501,49.787498,50.119999,89927600,48.879829
"3175",50.255001,53.035,50.119999,52.2425,188874000,50.94981
"3176",50.790001,51.610001,50.647499,50.6875,146189600,49.433296
"3177",50.865002,51.285,49.9175,50.435001,108909600,49.187042
"3178",51.07,51.790001,50.959999,51.625,110481600,50.347591
"3179",52.654999,53.182499,52.5075,52.587502,97654400,51.286278
"3180",52.720001,53.337502,52.580002,52.59,107537200,51.288719
"3181",53.247501,53.412498,52.900002,53.16,86141600,51.844612
"3182",53.297501,53.610001,52.6875,53.115002,89014800,51.800716
"3183",52.357498,53.012501,50.25,50.66,187272000,49.406467
"3184",51.465,51.797501,51.264999,51.622501,104174400,50.34515
"3185",51.965,52.137501,50.8825,51.040001,103493200,49.777065
"3186",51.025002,51.43,50.830002,51.3825,63755200,50.11108
"3187",52.125,52.330002,51.665001,52.252499,83962000,50.959564
"3188",52.540001,52.612499,51.799999,52.185001,84573600,50.893734
"3189",51.607498,51.744999,51.055,51.424999,80092000,50.152534
"3190",52.0975,52.369999,51.830002,52.297501,76752400,51.003456
"3191",53,53.4925,52.877499,53.32,95654800,52.000648
"3192",53.512501,53.605,53.127499,53.314999,77449200,51.995777
"3193",53.709999,54.110001,52.767502,53.5425,109237600,52.21764
"3194",53.465,54.195,52.927502,54.174999,127111600,52.834496
"3195",54.517502,55.927502,54.432499,55.897499,177158400,54.51437
"3196",56.200001,56.605,55.715,55.772499,128906800,54.392467
"3197",55,55.197498,54.255001,54.6875,159053200,53.334316
"3198",54.432499,55.032501,54.389999,54.974998,84632400,53.614704
"3199",54.990002,55.205002,54.779999,55.174999,73274800,53.80975
"3200",55.264999,55.712502,54.860001,55.692501,101360000,54.314445
"3201",55.502499,55.939999,55.092499,55.240002,88242400,53.873146
"3202",55.345001,55.639999,54.3675,54.432499,221652400,53.085621
"3203",54.737499,54.959999,54.412498,54.68,76662000,53.327
"3204",55.2575,55.622501,54.297501,54.419998,124763200,53.073437
"3205",54.637501,55.375,54.285,55.2575,87613600,53.890209
"3206",55,55.235001,54.7075,54.9725,75334000,53.612263
"3207",55.134998,55.240002,54.32,54.705002,101408000,53.351383
"3208",55.224998,56.145,55.197498,55.9925,103909600,54.607021
"3209",56.267502,57.055,56.049999,56.147499,139223200,54.758186
"3210",55.764999,55.895,54.482498,54.740002,138449200,53.385517
"3211",54.607498,55.240002,53.782501,55.205002,114426000,53.839001
"3212",56.41,56.872501,55.9725,56.752499,138478800,55.348217
"3213",56.567501,57.482498,56.459999,56.764999,122306000,55.360413
"3214",56.455002,57.014999,56.0825,56.099998,111820000,54.711868
"3215",56.7575,56.947498,56.41,56.7575,74770400,55.353092
"3216",56.982498,57.610001,56.825001,57.522499,113013600,56.099155
"3217",58.237499,59.41,58.077499,59.052502,166795600,57.591309
"3218",58.724998,59.532501,58.6675,58.967499,96427600,57.508408
"3219",59.0975,59.412498,58.720001,58.830002,87360000,57.374313
"3220",58.342499,58.810001,58.299999,58.592499,73903200,57.142689
"3221",58.772499,59.037498,58.380001,58.82,67585200,57.364563
"3222",58.647499,59.395,58.572498,59.102501,97433600,57.640072
"3223",59.380001,60.247501,59.330002,60.127499,87247200,58.639698
"3224",60.290001,60.549999,59.904999,59.990002,82293600,58.505611
"3225",60.525002,60.810001,60.305,60.794998,75828800,59.290688
"3226",61.127499,61.200001,60.452499,60.895,69275200,59.38821
"3227",60.790001,61.682499,60.720001,61.645,73477200,60.119663
"3228",61.855,62.3125,61.68,62.262501,96572800,60.721882
"3229",62.2425,62.4375,60.642502,60.822498,142839600,59.317505
"3230",61.189999,61.325001,60.302502,60.814999,124522000,59.310192
"3231",61.810001,62.2925,59.314999,62.189999,139162000,60.651173
"3232",62.384998,63.982498,62.290001,63.955002,151125200,62.372501
"3233",64.332497,64.462502,63.845001,64.375,103272000,62.782108
"3234",64.262497,64.547501,64.080002,64.282501,79897600,62.691902
"3235",64.192497,64.372498,63.842499,64.309998,75864400,62.718708
"3236",64.684998,65.087502,64.527496,64.857498,94940400,63.442554
"3237",64.672501,65.110001,64.212502,65.035004,69986400,63.616184
"3238",64.574997,65.6175,64.57,65.550003,81821200,64.119965
"3239",65.387497,65.697502,65.230003,65.489998,87388800,64.061272
"3240",65.282501,66.195,65.267502,66.1175,102734400,64.675072
"3241",65.9375,66.220001,65.525002,65.660004,89182800,64.227562
"3242",65.919998,66.445,65.752502,66.440002,100206400,64.99054
"3243",66.449997,66.857498,66.057503,66.775002,86703200,65.31823
"3244",66.974998,67,66.347504,66.572502,76167200,65.120155
"3245",66.385002,66.519997,65.099998,65.797501,106234400,64.362068
"3246",65.922501,66.002502,65.294998,65.502502,121395200,64.073502
"3247",65.647499,65.794998,65.209999,65.445,65325200,64.017258
"3248",65.677498,66.610001,65.629997,66.592499,84020400,65.139725
"3249",66.735001,66.790001,65.625,66.072502,105207600,64.631065
"3250",66.394997,66.995003,66.327499,66.959999,65235600,65.499199
"3251",66.650002,67,66.474998,66.8125,46617600,65.354919
"3252",66.817497,67.0625,65.862503,66.040001,94487200,64.599274
"3253",64.577499,64.8825,64.072502,64.862503,114430400,63.447453
"3254",65.267502,65.827499,65.169998,65.434998,67181600,64.007477
"3255",65.947502,66.472504,65.682503,66.394997,74424400,64.946533
"3256",66.870003,67.75,66.824997,67.677498,106075600,66.201042
"3257",67.5,67.699997,66.227501,66.730003,128042400,65.274208
"3258",67.150002,67.517502,66.464996,67.120003,90420400,65.655716
"3259",67.202499,67.775002,67.125,67.692497,78756800,66.215714
"3260",66.945,68.139999,66.830002,67.864998,137310400,66.384438
"3261",67.864998,68.824997,67.732498,68.787498,133587600,67.286827
"3262",69.25,70.197502,69.245003,69.964996,128186000,68.438644
"3263",69.892502,70.442497,69.699997,70.102501,114158400,68.573135
"3264",69.949997,70.474998,69.779999,69.934998,116028400,68.409286
"3265",69.875,70.294998,69.737503,70.004997,98369200,68.477783
"3266",70.557503,70.662498,69.639999,69.860001,275978000,68.33593
"3267",70.1325,71.0625,70.092499,71,98572000,69.451073
"3268",71.172501,71.222504,70.730003,71.067497,48478800,69.517097
"3269",71.205002,72.495003,71.175003,72.477501,93121200,70.896347
"3270",72.779999,73.4925,72.029999,72.449997,146266000,70.869423
"3271",72.364998,73.172501,71.305,72.879997,144114400,71.290039
"3272",72.482498,73.419998,72.379997,73.412498,100805600,71.810921
"3273",74.059998,75.150002,73.797501,75.087502,135480400,73.449394
"3274",74.287498,75.144997,74.125,74.357498,146322800,72.735313
"3275",73.447502,74.989998,73.1875,74.949997,118387200,73.314896
"3276",74.959999,75.224998,74.370003,74.597504,108872000,72.970085
"3277",74.290001,76.110001,74.290001,75.797501,132079200,74.143898
"3278",76.809998,77.607498,76.550003,77.407501,170108400,75.718773
"3279",77.650002,78.167503,77.0625,77.582497,140644800,75.889961
"3280",77.910004,79.267502,77.787498,79.239998,121532000,77.511299
"3281",79.175003,79.392502,78.042503,78.169998,161954400,76.464645
"3282",77.962502,78.875,77.387497,77.834999,121923600,76.136948
"3283",78.397499,78.925003,78.022499,78.809998,108829200,77.090691
"3284",79.067497,79.684998,78.75,79.682503,137816400,77.944145
"3285",79.297501,79.754997,79,79.142502,110843200,77.415932
"3286",79.644997,79.997498,79.327499,79.425003,101832400,77.692268
"3287",79.480003,79.889999,78.912498,79.807503,104472000,78.066429
"3288",80.0625,80.832497,79.379997,79.577499,146537600,77.841438
"3289",77.514999,77.942497,76.220001,77.237503,161940000,75.552498
"3290",78.150002,79.599998,78.047501,79.422501,162234000,77.689812
"3291",81.112503,81.962502,80.345001,81.084999,216229200,79.316055
"3292",80.135002,81.022499,79.6875,80.967499,126743200,79.201111
"3293",80.232498,80.669998,77.072502,77.377502,199588400,75.689438
"3294",76.074997,78.372498,75.555,77.165001,173788400,75.481567
"3295",78.827499,79.910004,78.407501,79.712502,136616400,77.973511
"3296",80.879997,81.190002,79.737503,80.362503,118826800,78.609322
"3297",80.642502,81.305,80.065002,81.302498,105425600,79.528793
"3298",80.592499,80.849998,79.5,80.0075,117684000,78.447784
"3299",78.544998,80.387497,78.462502,80.387497,109348800,78.820381
"3300",80.900002,80.974998,79.677498,79.902496,94323200,78.344841
"3301",80.3675,81.805,80.3675,81.800003,113730400,80.205345
"3302",81.047501,81.555,80.837502,81.217499,94747600,79.634209
"3303",81.184998,81.495003,80.712502,81.237503,80113600,79.653816
"3304",78.839996,79.9375,78.652496,79.75,152531200,78.195328
"3305",80,81.142502,80,80.904999,93984000,79.327797
"3306",80.657501,81.162498,79.552498,80.074997,100566000,78.513977
"3307",79.654999,80.112503,77.625,78.262497,129554000,76.736801
"3308",74.315002,76.044998,72.307503,74.544998,222195200,73.091774
"3309",75.237503,75.6325,71.532501,72.019997,230673600,70.616013
"3310",71.6325,74.470001,71.625,73.162498,198054800,71.736229
"3311",70.275002,71.5,68.239998,68.379997,320605600,67.046967
"3312",64.315002,69.602501,64.092499,68.339996,426510000,67.007744
"3313",70.57,75.360001,69.43,74.702499,341397200,73.246208
"3314",75.917503,76,71.449997,72.330002,319475600,70.919968
"3315",74.110001,75.849998,73.282501,75.684998,219178400,74.209564
"3316",73.879997,74.887497,72.852501,73.230003,187572800,71.802429
"3317",70.5,72.705002,70.307503,72.2575,226176800,70.848885
"3318",65.9375,69.522499,65.75,66.542503,286744800,65.245285
"3319",69.285004,71.610001,67.342499,71.334999,285290000,69.944359
"3320",69.347504,70.305,67.964996,68.857498,255598800,67.515167
"3321",63.985001,67.5,62,62.057499,418474000,60.847721
"3322",66.222504,69.980003,63.237499,69.4925,370732000,68.137787
"3323",60.487499,64.769997,60,60.552502,322423600,59.372063
"3324",61.877499,64.402496,59.599998,63.215,324056000,61.982662
"3325",59.942501,62.5,59.279999,61.6675,300233600,60.465324
"3326",61.8475,63.209999,60.6525,61.195,271857200,60.002037
"3327",61.794998,62.9575,57,57.310001,401693200,56.192776
"3328",57.02,57.125,53.1525,56.092499,336752800,54.999004
"3329",59.09,61.922501,58.575001,61.720001,287531200,60.516796
"3330",62.6875,64.5625,61.075001,61.380001,303602000,60.183426
"3331",61.630001,64.669998,61.59,64.610001,252087200,63.350464
"3332",63.1875,63.967499,61.762501,61.935001,204216800,60.727612
"3333",62.685001,63.880001,62.349998,63.702499,167976400,62.460655
"3334",63.900002,65.622498,63,63.572498,197002000,62.333191
"3335",61.625,62.18,59.782501,60.227501,176218400,59.053391
"3336",60.084999,61.287498,59.224998,61.232498,165934000,60.038803
"3337",60.700001,61.424999,59.7425,60.352501,129880000,59.175957
"3338",62.724998,65.777496,62.345001,65.6175,201820400,64.338318
"3339",67.699997,67.925003,64.75,64.857498,202887200,63.593128
"3340",65.684998,66.842499,65.307503,66.517502,168895200,65.220772
"3341",67.175003,67.517502,66.175003,66.997498,161834800,65.691422
"3342",67.077499,68.425003,66.457497,68.3125,131022800,66.980804
"3343",70,72.0625,69.512497,71.762497,194994800,70.363525
"3344",70.599998,71.582497,70.157501,71.107498,131154400,69.721298
"3345",71.845001,72.050003,70.587502,71.672501,157125200,70.275291
"3346",71.172501,71.737503,69.214996,70.699997,215250000,69.321739
"3347",69.487503,70.419998,69.212502,69.232498,130015200,67.882851
"3348",69.07,69.3125,66.357498,67.092499,180991600,65.784561
"3349",68.402496,69.474998,68.050003,69.025002,116862400,67.679405
"3350",68.967499,70.4375,68.717499,68.7575,124814400,67.417107
"3351",69.300003,70.752502,69.25,70.7425,126161200,69.363403
"3352",70.449997,71.135002,69.987503,70.792503,117087600,69.41243
"3353",71.269997,71.457497,69.550003,69.644997,112004800,68.287315
"3354",71.182503,72.417503,70.972504,71.932503,137280800,70.530228
"3355",72.489998,73.6325,72.087502,73.449997,183064000,72.018135
"3356",71.5625,74.75,71.462502,72.267502,240616800,70.858696
"3357",72.292503,73.422501,71.580002,73.290001,133568000,71.861259
"3358",73.764999,75.25,73.614998,74.389999,147751200,72.939804
"3359",75.114998,75.809998,74.717499,75.157501,142333600,73.692337
"3360",75.805,76.292503,75.4925,75.934998,115215200,74.454666
"3361",76.410004,77.587502,76.072502,77.532501,133838400,76.226837
"3362",77.025002,79.262497,76.809998,78.752502,145946400,77.426292
"3363",79.457497,79.922501,77.727501,77.852501,162301200,76.541451
"3364",78.037498,78.987503,75.802498,76.912498,200622400,75.617279
"3365",76.127502,77.447502,75.3825,77.385002,158929200,76.08181
"3366",75.087502,76.974998,75.052498,76.927498,166348400,75.632011
"3367",78.292503,79.125,77.580002,78.739998,135178400,77.414001
"3368",78.7575,79.629997,78.252502,78.285004,101729600,76.96666
"3369",79.169998,79.879997,79.129997,79.807503,111504800,78.463524
"3370",79.665001,80.222504,78.967499,79.212502,102688800,77.87854
"3371",78.942497,79.807503,78.837502,79.722504,81803200,78.379959
"3372",80.875,81.059998,79.125,79.182503,125522000,77.849052
"3373",79.035004,79.677498,78.272499,79.527496,112945200,78.188232
"3374",79.192497,80.860001,78.907501,79.5625,133560800,78.222641
"3375",79.8125,80.287498,79.1175,79.485001,153532400,78.146446
"3376",79.4375,80.587502,79.302498,80.462502,80791200,79.107483
"3377",80.1875,80.860001,79.732498,80.834999,87642800,79.473709
"3378",81.165001,81.550003,80.574997,81.279999,104491200,79.911224
"3379",81.097504,81.404999,80.195,80.580002,87560400,79.223007
"3380",80.837502,82.9375,80.807503,82.875,137250400,81.479362
"3381",82.5625,83.400002,81.830002,83.364998,95654400,81.961113
"3382",83.035004,86.402496,83.002502,85.997498,147712400,84.549294
"3383",86.974998,88.692497,86.522499,88.209999,166651600,86.724525
"3384",87.327499,87.764999,83.870003,83.974998,201662400,82.560829
"3385",86.18,86.949997,83.555,84.699997,200146000,83.273628
"3386",83.3125,86.419998,83.144997,85.747498,138808800,84.303474
"3387",87.864998,88.300003,86.18,88.019997,165428800,86.537704
"3388",88.787498,88.849998,87.772499,87.897499,114406400,86.417274
"3389",87.852501,88.362503,87.305,87.932503,96820400,86.451698
"3390",88.660004,89.139999,86.287498,87.43,264476000,85.957657
"3391",87.834999,89.864998,87.787498,89.717499,135445200,88.206642
"3392",91,93.095001,90.567497,91.6325,212155600,90.089401
"3393",91.25,92.197502,89.629997,90.014999,192623200,88.499138
"3394",90.175003,91.25,89.392502,91.209999,137522400,89.674004
"3395",91.102501,91.330002,88.254997,88.407501,205256800,86.918686
"3396",88.3125,90.542503,87.82,90.445,130646000,88.921898
"3397",90.019997,91.495003,90,91.199997,140223200,89.664162
"3398",91.279999,91.839996,90.977501,91.027496,110737200,89.494583
"3399",91.962502,92.6175,90.910004,91.027496,114041600,89.494583
"3400",92.5,93.945,92.467499,93.462502,118655600,91.888573
"3401",93.852501,94.654999,93.057503,93.172501,112424400,91.603447
"3402",94.18,95.375,94.089996,95.342499,117092000,93.7369
"3403",96.262497,96.317497,94.672501,95.752502,125642800,94.140007
"3404",95.334999,95.980003,94.705002,95.919998,90257200,94.30468
"3405",97.264999,99.955002,95.2575,95.477501,191649200,93.869621
"3406",94.839996,97.254997,93.877502,97.057503,170989200,95.423035
"3407",98.989998,99.247498,96.489998,97.724998,153198000,96.079277
"3408",96.5625,97.404999,95.904999,96.522499,110577600,94.897041
"3409",96.987503,97.147499,95.839996,96.327499,92186800,94.705307
"3410",96.417503,98.5,96.0625,98.357498,90318000,96.701126
"3411",99.172501,99.25,96.7425,97,103433200,95.366501
"3412",96.692497,97.974998,96.602501,97.272499,89001600,95.634407
"3413",96.997498,97.077499,92.010002,92.845001,197004400,91.281456
"3414",90.987503,92.970001,89.144997,92.614998,185438800,91.055336
"3415",93.709999,94.904999,93.480003,94.809998,121214000,93.213379
"3416",94.3675,94.550003,93.247498,93.252502,103625600,91.682106
"3417",93.75,95.230003,93.712502,95.040001,90329200,93.439507
"3418",94.1875,96.297501,93.767502,96.190002,158130000,94.570137
"3419",102.885002,106.415001,100.824997,106.260002,374336800,104.470566
"3420",108.199997,111.637497,107.892502,108.9375,308151200,107.102974
"3421",109.1325,110.790001,108.387497,109.665001,173071600,107.818207
"3422",109.377502,110.392502,108.897499,110.0625,121776800,108.209015
"3423",110.404999,114.412498,109.797501,113.902496,202428800,111.98436
"3424",113.205002,113.675003,110.292503,111.112503,198045600,109.438309
"3425",112.599998,113.775002,110,112.727501,212403600,111.028969
"3426",111.970001,112.482498,109.107498,109.375,187902400,107.726974
"3427",110.497498,113.275002,110.297501,113.010002,165598000,111.307205
"3428",114.43,116.042503,113.927498,115.010002,210082000,113.277061
"3429",114.830002,115,113.044998,114.907501,165565200,113.176117
"3430",116.0625,116.087502,113.962502,114.607498,119561600,112.880638
"3431",114.352501,116,114.0075,115.5625,105633600,113.821236
"3432",115.982498,117.162498,115.610001,115.707497,145538000,113.96405
"3433",115.75,118.392502,115.732498,118.275002,126907200,116.492874
"3434",119.262497,124.8675,119.25,124.370003,338054800,122.496056
"3435",128.697495,128.785004,123.9375,125.857498,345937600,123.961121
"3436",124.697502,125.18,123.052498,124.824997,211495600,122.944183
"3437",126.18,126.9925,125.082497,126.522499,163022400,124.616104
"3438",127.142502,127.485001,123.832497,125.010002,155552400,123.126404
"3439",126.012497,126.442497,124.577499,124.807503,187630000,122.926949
"3440",127.580002,131,126,129.039993,225702700,127.095673
"3441",132.759995,134.800003,130.529999,134.179993,151948100,132.158218
"3442",137.589996,137.979996,127,131.399994,200119000,129.420105
"3443",126.910004,128.839996,120.5,120.879997,257599600,119.058617
"3444",120.07,123.699997,110.889999,120.959999,332607200,119.137405
"3445",113.949997,118.989998,112.68,112.82,231366600,111.120064
"3446",117.260002,119.139999,115.260002,117.32,176940500,115.552261
"3447",120.360001,120.5,112.5,113.489998,182274400,111.779976
"3448",114.57,115.230003,110,112,180860300,110.312439
"3449",114.720001,115.93,112.800003,115.360001,140150100,113.621803
"3450",118.330002,118.830002,113.610001,115.540001,184642000,113.799088
"3451",115.230003,116,112.040001,112.129997,154679000,110.440475
"3452",109.720001,112.199997,108.709999,110.339996,178011000,108.677444
"3453",110.400002,110.879997,106.089996,106.839996,287104900,105.230171
"3454",104.540001,110.190002,103.099998,110.080002,195713800,108.421364
"3455",112.68,112.860001,109.160004,111.809998,183055400,110.125275
"3456",111.620003,112.110001,106.769997,107.120003,150718700,105.505966
"3457",105.169998,110.25,105,108.220001,167743300,106.589378
"3458",108.43,112.440002,107.669998,112.279999,149981400,110.588203
"3459",115.010002,115.32,112.779999,114.959999,137672400,113.227837
"3460",114.550003,115.309998,113.57,114.089996,99382200,112.370926
"3461",113.790001,117.260002,113.620003,115.809998,142675200,114.06501
"3462",117.639999,117.720001,115.830002,116.790001,116120400,115.030243
"3463",112.889999,115.370003,112.220001,113.019997,144712000,111.317055
"3464",113.910004,116.650002,113.550003,116.5,106243800,114.744629
"3465",115.699997,116.120003,112.25,113.160004,161498200,111.454956
"3466",114.620003,115.550003,114.129997,115.080002,96849000,113.346016
"3467",116.25,116.400002,114.589996,114.970001,83477200,113.237679
"3468",115.279999,117,114.919998,116.970001,100506900,115.20755
"3469",120.059998,125.18,119.279999,124.400002,240226800,122.525589
"3470",125.269997,125.389999,119.650002,121.099998,262330500,119.275299
"3471",121,123.029999,119.620003,121.190002,150712000,119.363953
"3472",118.720001,121.199997,118.150002,120.709999,112559200,118.891197
"3473",121.279999,121.550003,118.809998,119.019997,115393800,117.226646
"3474",119.959999,120.419998,115.660004,115.980003,120639300,114.23246
"3475",116.199997,118.980003,115.629997,117.510002,124423700,115.73941
"3476",116.669998,118.709999,116.449997,116.870003,89946000,115.109039
"3477",117.449997,118.040001,114.589996,115.75,101988000,114.00592
"3478",116.389999,116.550003,114.279999,115.040001,82572600,113.306625
"3479",114.010002,116.550003,112.879997,115.050003,111850700,113.31649
"3480",115.489998,117.279999,114.540001,116.599998,92276800,114.843109
"3481",115.050003,115.43,111.099998,111.199997,143937800,109.524475
"3482",112.370003,116.93,112.199997,115.32,146129200,113.582382
"3483",111.059998,111.989998,107.720001,108.860001,190272600,107.219742
"3484",109.110001,110.68,107.32,108.769997,122866900,107.131096
"3485",109.660004,111.489998,108.730003,110.440002,107624400,108.775925
"3486",114.139999,115.589996,112.349998,114.949997,138235500,113.217972
"3487",117.949997,119.620003,116.870003,119.029999,126387100,117.236488
"3488",118.32,119.199997,116.129997,118.690002,114457900,117.10331
"3489",120.5,121.989998,116.050003,116.32,154515300,114.764984
"3490",115.550003,117.589996,114.129997,115.970001,138023400,114.41967
"3491",117.190002,119.629997,116.440002,119.489998,112295000,117.892609
"3492",119.620003,120.529999,118.57,119.209999,103162300,117.616348
"3493",119.440002,119.669998,117.870003,119.260002,81581900,117.665688
"3494",118.919998,120.989998,118.150002,120.300003,91183000,118.69178
"3495",119.550003,120.669998,118.959999,119.389999,74271000,117.793961
"3496",118.610001,119.82,118,118.029999,76322100,116.452133
"3497",117.589996,119.059998,116.809998,118.639999,74113000,117.053978
"3498",118.639999,118.769997,117.290001,117.339996,73604300,115.771362
"3499",117.18,117.620003,113.75,113.849998,127959300,112.328011
"3500",113.910004,115.849998,112.589996,115.169998,113874200,113.630356
"3501",115.550003,116.75,115.169998,116.029999,76499200,114.478867
"3502",116.57,117.489998,116.220001,116.589996,46691300,115.031372
"3503",116.970001,120.970001,116.809998,119.050003,169410200,117.458496
"3504",121.010002,123.470001,120.010002,122.720001,127728200,121.079445
"3505",122.019997,123.370003,120.889999,123.080002,89004200,121.434616
"3506",123.519997,123.779999,122.209999,122.940002,78967600,121.296494
"3507",122.599998,122.860001,121.519997,122.25,78260400,120.61573
"3508",122.309998,124.57,122.25,123.75,86712000,122.095665
"3509",124.370003,124.980003,123.089996,124.379997,82225500,122.717239
"3510",124.529999,125.949997,121,121.779999,115089200,120.151993
"3511",120.5,123.870003,120.150002,123.239998,81312200,121.592484
"3512",122.43,122.760002,120.550003,122.410004,86939800,120.773575
"3513",122.599998,123.349998,121.540001,121.779999,79184500,120.151993
"3514",124.339996,127.900002,124.129997,127.879997,157243700,126.170456
"3515",127.410004,128.369995,126.559998,127.809998,98208600,126.101379
"3516",128.899994,129.580002,128.039993,128.699997,94359800,126.979477
"3517",128.960007,129.100006,126.120003,126.660004,192541500,124.966766
"3518",125.019997,128.309998,123.449997,128.229996,121251600,126.51577
"3519",131.610001,134.410004,129.649994,131.880005,168904800,130.116989
"3520",132.160004,132.429993,130.779999,130.960007,88223700,129.20929
"3521",131.320007,133.460007,131.100006,131.970001,54930100,130.20575
"3522",133.990005,137.339996,133.509995,136.690002,124486200,134.862717
"3523",138.050003,138.789993,134.339996,134.869995,121047300,133.067001
"3524",135.580002,135.990005,133.399994,133.720001,96452100,131.932373
"3525",134.080002,134.740005,131.720001,132.690002,99116600,130.916153
"3526",133.520004,133.610001,126.760002,129.410004,143301900,127.679993
"3527",128.889999,131.740005,128.429993,131.009995,97664900,129.258606
